unique_id,razon_social,clientes,year,empleados,sedes,Ventas en millones
3247976,CERAMICAS PAGUE MENOS 4,1066,2025,98,6,2444.20708617466
3247986,EL PONNY,1379,2025,134,12,1049.63185775481
3247992,MINIMARKET H&N,980,2025,87,6,2444.7465305354
3247995,SERVICIOS INTEGRALES MARX,1177,2025,110,9,2445.38757433372
3248000,COMERCIALIZADORA FUTURO L.M.,1370,2025,134,8,1116.9569158696
3248001,SR AJOS,1241,2025,119,6,391.434282066796
3248002,COMERCIALIZADORA ZURI,1275,2025,119,16,4180.18262837979
3248004,MILTON'S GARDEN,1043,2025,91,15,2311.22506725314
3248007,CAAV TRAVELS,1202,2025,112,11,3605.96186176944
3248010,MI HUELLITA LUNA,880,2025,73,9,4093.33477813499
3248011,SANTO AMOR,1213,2025,112,14,2981.05765161073
3248015,INNOVIAS COLOMBIA,1164,2025,110,6,2147.61280915038
3248018,ELITE COSMETIC DENTAL CALI SAS,1220,2025,115,10,3052.87172678758
3248022,MR.BRANDNL,1292,2025,123,12,1501.28391496918
3248028,CLINICA CRISTO REY NORTE,1269,2025,122,8,1323.6594608786
3248039,FLEXBEAUTY.APP,1340,2025,131,8,1276.05206816016
3248040,COMPAÑIA APICOLA DEL VALLE,988,2025,86,10,2152.99441238053
3248043,CALZADO VALENTINO SHOES,995,2025,88,7,2111.20912901453
3248047,DAYRA AIRFRY SERVICIOS INGENIERÍA,1207,2025,115,7,2265.4359297333
3248061,LA FOODTORIA,1281,2025,121,12,2743.36427091005
3248062,LA PORTUGUESA PARRILLADA,869,2025,72,9,1266.62197728987
3248064,KAREN ESTILO & GLAMOUR,1081,2025,97,12,510.497585637286
3248067,TIENDA MIXTA V Y M,823,2025,68,4,3526.62510736628
3248087,DELIARROZ.COM,1100,2025,99,13,1810.73463640685
3248088,COCINA FUSION 333,1345,2025,127,19,2526.36088810484
3248089,IRE,1094,2025,99,10,1854.77262971974
3248093,QUE CHIMBA PARCE,874,2025,72,9,-1899.72888748516
3248095,MOULIN ROUGE SEX SHOP,773,2025,60,9,1008.21475674704
3248097,VANESDECALI,1502,2025,150,11,878.065747262122
3248105,REPUESTOS Y MUELLES AG,700,2025,49,11,1110.61618598846
3248106,HAD DULCE Y LICORES,953,2025,83,8,892.825262193538
3248107,ARTES & DISEÑOS PASAJE SELLOS,973,2025,84,10,2015.96052609535
3248108,JB EQUIPOS Y SERVICIOS,1049,2025,94,10,1991.71082760249
3248109,J&B DOTACIONES Y UNIFORMES,1115,2025,101,13,777.62193828551
3248118,CERAMICAS PAGUE MENOS 5,1017,2025,89,12,2668.87720379978
3248120,MARKAROL FASHION,1248,2025,119,9,2376.29372808634
3248124,ESCALANTE COURRIER,1364,2025,134,8,2163.85216654393
3248126,OHANA CONFECCIONES,965,2025,82,13,2317.45116645158
3248136,PELUQUERIA Y MISCELANEA FANTASY STORE BY LINDA SANCHEZ,1249,2025,118,12,585.178298214698
3248137,ARTE FRANCES PELUQUERIA EXITO SAN FERNANDO,1075,2025,98,8,2671.69866428338
3248144,ENVEX,864,2025,69,13,2588.77141446061
3248147,MINIMARKET PRIMO LUCHO,801,2025,63,10,2729.911288232
3248161,COMUNICACIONES KIMBERLY,894,2025,75,9,3436.66149087101
3248165,DELICIAS DE JUAN B,935,2025,77,15,2000.45572191851
3248166,MADAME PETITE,1456,2025,145,10,754.757985287751
3248169,MARYMAR D STILOS,932,2025,79,9,941.273944880619
3248170,CONFECCIONES LANS,961,2025,84,7,1691.11600139378
3248174,ASESORIAS PINEDA,1412,2025,140,9,4701.00797026858
3248175,LA NANA DULCE ARROZ,877,2025,73,9,2987.06631173131
3248177,RAMAN (ESCUELA MUSICAL),1143,2025,105,10,666.749875974334
3248178,RANCHO Y LICORES EL ROBLE,764,2025,59,8,360.296556507194
3248179,SUPPLY C2,808,2025,63,11,2814.54438631489
3248187,SOLUCIONES RD,767,2025,58,11,1567.44809688778
3248191,ALMACEN JHONVI,1136,2025,103,12,1641.66618055518
3248193,CASA PARA ADULTO MAYOR,1012,2025,90,7,106.28499841958
3248199,NABI MINIMARKET,1120,2025,103,9,2790.596772327
3248213,DIVA ATENEA ESTÉTICA INTEGRAL,1110,2025,104,4,556.266704509054
3248214,CENTRO NATURISTA LUZ Y VERDAD,1222,2025,117,7,736.344181352112
3248220,VITAL ASOCIADOS LTDA,998,2025,87,10,2312.08942837336
3248223,LAVADERO RESTREPO,1515,2025,153,8,3160.17566715097
3248227,LA TRAGADERA FAST FOOD,1402,2025,137,12,2911.26672103469
3248232,TIENDA MARIA LILI,991,2025,86,11,1849.42650025928
3248238,ELOTES LOCOS MEXICANOS,1003,2025,85,16,1364.09302183124
3248240,LABAR ECOLAVADO2,976,2025,85,10,1505.07963501399
3248246,MAYRA BEAUTY SPA,1628,2025,164,14,2022.37342071645
3248254,VENUTO S.A.S.,704,2025,52,7,2224.30260830784
3248255,MISCELANEA PAULEHT,1164,2025,109,9,1419.74910765077
3248257,AUTO PARTES LA  27,861,2025,68,15,2199.55889597498
3248261,LISS FASHION CENTER CALI,911,2025,74,16,1846.25268023728
3248262,AMAPOLA CAFÉ GOURMET,1263,2025,120,10,3101.59484242254
3248264,XMO PLUS,1293,2025,125,9,1718.00844147214
3248266,TROPICAL COOCKTAILS,1022,2025,91,7,2301.80571989165
3248284,BURIBURI,1164,2025,107,11,-1135.07002272083
3248288,HAPPYSARACOLOMBIA,1027,2025,91,9,1781.03098942538
3248293,FASHION PEKAS,906,2025,77,7,1494.6325289232
3248296,TU SOPORTE TV ACEL,1160,2025,107,11,2646.41243001919
3248298,GABYFERRE,900,2025,74,12,3746.0589526088
3248303,BELA PLATFORM,1150,2025,107,9,2614.92772276944
3248306,TIENDA Y LICORES LA SUCURSAL,1208,2025,113,10,722.807037901649
3248312,STILOS DUARTE,1210,2025,113,13,1095.5146400212
3248321,LA RECETA MABEL ESQUIVEL,1473,2025,147,10,2825.35383982097
3248322,EL D'TALLE,1015,2025,86,17,3075.34711363432
3248327,SERVICIO TECNICO CLAU,1148,2025,105,12,2263.97303541528
3248335,MARA PELUQUERIA Y BARBERIA,959,2025,84,7,4214.75657090873
3248337,PLASTINNOVAMB,1184,2025,111,10,1573.9676167827
3248338,R.B.D DEL VALLE,1108,2025,101,10,1770.21233886242
3248341,REMODELACIONES VALIENTES DE DAVID,1027,2025,92,8,2149.92039417651
3248351,DISTRIBUIDORA COCO PEZ,1495,2025,148,13,3097.40933946749
3248368,FENIX SPORT FASHION,859,2025,68,14,3167.20205165085
3248370,MAO JOYAS FOTOGRAFIA Y VIDEO,932,2025,79,11,2983.74996897483
3248390,CENTRO VETERINARIO CLINI PETS JC,888,2025,74,9,1371.71431026805
3248395,TIENDA LA BENDICION TN,1506,2025,153,6,2280.11985336876
3248398,PS CARLOS BEJARANO,1155,2025,107,9,2793.61626773634
3248422,DISTRIBUCIONES BALBIN,1252,2025,120,8,518.769105234738
3248433,LAS D'LICIAS DE LA 32,1292,2025,123,13,2481.35094575164
3248474,DE LA MANO,1048,2025,93,10,2812.67037973038
3248526,DAPI FROZEN,1014,2025,88,12,1769.15095955142
3248580,BARBERIA ELITE 1,1190,2025,111,11,1173.99494564538
3248582,WEBGLOBAL DOS,1359,2025,132,11,1542.93353524121
3248586,SAZON Y SABOR LA 32A,595,2025,37,9,3018.86120594686
3248591,LILY' SPA,1351,2025,131,11,1827.28937010129
3248596,ROCIO'S SHOPPING,1018,2025,88,14,4570.3365735087
3248599,ESTANCO LA NIÑA EMILI,976,2025,86,6,3207.65248644956
3248618,POLLO CAMPERO,1197,2025,112,10,3099.44259550543
3248628,CENTRO INFANTIL APRENDO CON CECI,1251,2025,117,14,2074.86985888918
3248636,DISTRIBUCIONES JF - JD,1367,2025,132,14,989.849744617747
3248649,MOTO FULL WASH EL JARDIN,1206,2025,114,8,2303.48983630776
3248658,SURTIREPUESTOS Y LUBRICANTES CALI,1350,2025,131,10,3183.67551997191
3248664,JMC ASESORIAS ADMINISTRATIVA,1149,2025,107,8,2148.54672334275
3248666,VALBUENA GONZALEZ CONSULTORES SAS,1215,2025,115,9,2582.38003763338
3248668,ANGEL & ANGEL MARCAS & MERCADOS,1197,2025,111,13,1829.92156182602
3248672,TOBBIES PETWEAR,905,2025,78,6,-21.6520807081624
3248673,SERGIO JOSE ISAZA ZULUAGA,1009,2025,86,17,520.645264238396
3248678,RESTAURANTE EL GUABITO,1135,2025,104,11,3322.4034485357
3248686,MARGARITA'S SHOPPING,862,2025,71,9,1521.33374721023
3248688,DISTRIBUCIONES AL FERRETERO FÉRODO,1215,2025,113,13,1040.18193791781
3248700,YOHNYS FLORISTERIA,1220,2025,114,12,2250.06758780156
3248701,HILOTEXCOL S.A.S,1158,2025,107,11,1859.26490835452
3248704,FRUVER HELEN A S,1221,2025,115,9,2917.79903468257
3248705,TRANSPORTES CRUZ,1226,2025,115,12,1203.79427029741
3248715,IMPORTACIONES JDR,865,2025,71,9,2205.45058471931
3248720,INFINITY AUTOS,1092,2025,100,7,2439.11053889818
3248731,MERCAOESTE,1239,2025,118,9,3781.92658371973
3248733,CARNAVAL Y FIESTA NORTE,1047,2025,92,13,715.45395954361
3248746,SERVICIOS MI SOL,1231,2025,117,8,1988.54973937964
3248750,A.M.S. MANTENIMIENTOS ELECTRICOS,1174,2025,109,10,1674.540634107
3248751,DISFRACES SUEÑOS DE SOFIA,788,2025,60,11,801.532105213827
3248754,IREMIA U&F,1161,2025,109,7,3907.09240918687
3248759,COLOMBIA FAMILY TRAVEL CALI,1257,2025,118,13,1706.03918010635
3248770,COCINAS & MUEBLES EL ESFUERZO,1346,2025,132,7,2061.12671580658
3248781,AIVORY CREACIONES,949,2025,81,11,1751.64190518795
3248783,PROEZA LACTANCIA,1091,2025,99,10,924.842894320199
3248784,CASTILLO MAGICO,833,2025,68,8,1315.58558749267
3248786,ACMEK RACING LUJOS Y ACCESORIOS,1184,2025,112,7,1343.49006015207
3248799,CONFECCIONES J.A.E ORTIZ,1141,2025,107,6,989.702180678223
3248807,ACUSTICA'S RESTAURANTES CALI SAS,986,2025,87,7,3210.33788172248
3248809,CONSTRUSIERRA N,892,2025,75,7,2695.48406656752
3248819,TRIBAL LLANERO CALICANTO,1024,2025,92,8,2197.38708892239
3248821,ILUSION TRAVEL,1183,2025,110,12,3113.85465965342
3248826,SUN COLORS COL,622,2025,37,17,2242.54447736342
3248833,KATHENAILS_CALI,1300,2025,124,12,1434.3808626612
3248840,LUBRICENTRO LA 23,1153,2025,108,8,1080.0308687624
3248850,COMIDAS LA CARPA ROJA,1068,2025,96,11,914.975847384763
3248852,KATZE COCKTAILS,1116,2025,102,10,67.183437785267
3248855,19-72 LA SALCHIPAPERIA  SEDE NORTE,1622,2025,165,11,3102.80142487575
3248858,PINTUSERVICIOS CASE,996,2025,87,9,14.450381343237
3248860,DULCE MAYSA,737,2025,54,12,137.022911235437
3248861,INGENIERIA GJ,831,2025,66,11,2220.56012280036
3248864,YM TECHNOLOGY GLOBAL,1098,2025,100,9,3600.16409932603
3248866,CENTRO PLATINO SAN FERNANDO,1129,2025,102,14,310.669508463704
3248867,19-72 LA SALCHIPAPERIA  SEDE SUR,907,2025,76,9,1190.86700326416
3248873,K-LÚA DISEÑO ARTESANAL COLOMBIANO,1211,2025,114,9,3455.7011205695
3248880,JUEGO DE SAPO AQUI CARLOS,985,2025,86,9,1504.15172069882
3248884,CELESTE GASTROBAR,1088,2025,99,10,3307.56441561312
3248888,VETERINARIA DEMOLURY,1230,2025,116,10,1929.65418419399
3248891,TIENDA MIXTA LOS COSTEÑOS,1127,2025,106,5,590.670584970961
3248899,ZONA DE PITS LA PRIMERA,990,2025,84,15,343.388551256876
3248903,ALTOPORTAL S.A.S.,970,2025,84,9,1149.49824617075
3248907,LIMPOTECH S.A.S.,1449,2025,142,14,2039.61835289552
3248920,ODONTOGEZ,989,2025,86,9,958.371786216743
3248927,MARGARITA,1480,2025,147,11,1536.27317765002
3248931,MEGA FRUVER LA SIRENA,1120,2025,102,12,517.915878238245
3248933,SWEET SURPRISE TIENDA DE DETALLES,1182,2025,109,12,2220.5948180223
3248939,PIETRA FINE,1267,2025,121,10,2328.71968458828
3248946,CENTRO DE SPA FISIOESTHETIC,1105,2025,101,8,920.371757340066
3248950,EMBUTIDOS LOS LLANOS,1048,2025,92,14,1358.8150605258
3248951,TRANSPORTES MARVIN,1346,2025,130,12,1768.97116031927
3248957,SALSAMENTARIA SUCRE,847,2025,68,11,1478.37598116654
3248960,KEEPER JR,1441,2025,143,10,3352.14667052832
3248967,LOGISTICA JADE,1353,2025,132,10,3090.62473733029
3248969,MAXILOFACIAL REYES,1324,2025,129,8,2378.62022008301
3248974,RECICLAS 24/7,1335,2025,128,12,3641.97671624122
3248979,MANDADITOS,1736,2025,178,14,1101.81306710735
3248982,NISSI URBAN,971,2025,82,14,3329.20823347079
3248983,VIRGILIO & CABALLERO,1428,2025,141,11,3302.2548675099
3248986,MIX NOVEDADES,1142,2025,104,12,2556.27613949127
3248989,YANETH FLORISTERIA.COM,920,2025,78,8,3647.51136016982
3248990,MONCERVINO S.A.S.,981,2025,86,8,1420.07623009229
3249020,TALLER DE MECANICA STAM,777,2025,59,12,2570.70978443199
3249023,AGENCIA DE VIAJES OPERADORA LUCERO TOURS 2,1319,2025,127,11,986.00883723996
3249030,MANALICOM S.A.S.,1342,2025,131,8,1869.50482192344
3249032,EXOTIC SHOES,1330,2025,128,11,2273.98728445119
3249033,PATTY JANER CENTRO DE BELLEZA,1491,2025,149,9,1816.03246819883
3249034,LUBRICANTES MANY,1075,2025,97,10,4196.10108318364
3249036,VARIEDADES YULIETH POSSO,1277,2025,121,12,2965.69842823556
3249037,LA GRAN SAZÓN Y SABOR LA 32A,1116,2025,101,13,1683.24235309349
3249038,M DECOR ARTE,1037,2025,92,11,795.309413557242
3249041,LH SOLUCIONES CD,998,2025,88,8,778.091534015245
3249047,A HI DONDE LA PROFE,859,2025,69,11,816.87456100772
3249056,KIWI JUICES,1192,2025,111,12,1633.05928364309
3249058,SONIA MARQUEZ BEAUTY STUDIO,883,2025,74,8,2720.71976216862
3249060,FIT NUTRITION CALI SUR,1205,2025,112,12,2166.19630399452
3249061,LA PERCHA TIENDA DE ROPA Y ACCESORIOS,1110,2025,98,17,2661.72952828844
3249068,GRUPO DABA,1326,2025,129,9,1603.18066395247
3249069,SARA DANIELA GUTIERREZ SEGURA ESTABLECIMIENTO,1168,2025,111,5,1660.7393170635
3249071,VRONLINE,899,2025,73,14,2475.15026035817
3249073,PELOS DEL MUNDO,1107,2025,101,9,3729.12706053566
3249074,FERROTORNILLOS JV,698,2025,51,6,4454.30597267422
3249078,NEW MAN BARBER SHOP,832,2025,67,9,2199.96446620446
3249081,AVICOLA POLLO ESTRELLA SAS,1274,2025,122,9,2567.22447088952
3249084,OESTE 360 PELUQUERIA,1358,2025,132,10,1530.52971463121
3249087,PELUQUERIA LEIDY LUZ,1020,2025,91,9,1946.33916266753
3249090,NAVI TRAINING,1013,2025,89,9,2706.3739616693
3249092,ROPASPORTS_ISH,1005,2025,88,11,2172.78992608764
3249101,LICORES BRISAS DE LA VORAGINE,1152,2025,107,8,3463.85324546334
3249105,ACADEMIA DE SEGURIDAD PRIVADA GRUPO ASFIRE,1445,2025,144,9,2111.82461560526
3249108,CAFE SANTIAGO,890,2025,76,6,548.226972403721
3249111,LICORES Y COCTELES EXOTIC,1517,2025,151,13,2921.51566684545
3249114,DICAAP OUTSOURCING ADMINISTRATIVO Y FINANCIERO,1307,2025,125,12,2590.43942527848
3249117,ANDREA NAVARRO SPA,1055,2025,93,14,1021.52039330625
3249122,ESTACION ICE,778,2025,59,12,3668.27003976946
3249123,VITRINAS CRISMAR,1186,2025,109,15,358.023642683401
3249134,AGATA UNICO 2,1356,2025,131,12,1594.89991162285
3249136,AGATA OUTLET,1262,2025,119,13,2518.55655037241
3249142,DISTRIFARMA CT DROGUERIA,1269,2025,119,14,3080.91458416051
3249145,SHIFU TERMINAL,915,2025,78,7,2053.50032124555
3249147,CONFECCIONES VQ,905,2025,76,10,1449.11118216342
3249148,BENDITTA CAMILA,1381,2025,133,15,1883.11622668683
3249149,LEGAL STAFF DE OCCIDENTE,1153,2025,106,12,1806.61324963458
3249150,RECREADERO LOS NARANJOS,872,2025,70,13,2399.13109987312
3249152,HELADOS MARTICA,1308,2025,127,7,2259.98457177432
3249158,KLANCY_,786,2025,61,10,1962.24649658523
3249159,APARTAESTUDIOS,1268,2025,120,11,1333.03022672385
3249160,EL POLLO DE JOE,746,2025,56,10,2352.33864098063
3249162,MECANIZADOS MEMO,1053,2025,95,8,2184.58448082065
3249166,COMERCIALIZADORA ASIA DE COLOMBIA,809,2025,64,10,919.963184202131
3249169,COMERCIALIZADORA JUANEYFER,1113,2025,102,8,1383.98288568253
3249170,ECOVIAJES DEL PACIFICO,1042,2025,93,10,1011.31288203562
3249172,SALA DE MASAJES PERFECTOS,787,2025,64,4,1324.23640781573
3249173,ARTESANAL VIDA SANA,1231,2025,114,16,1889.32574286734
3249176,DINASTIA CAPS,1492,2025,148,13,2280.90659802072
3249177,LICORES ¡BBT TODO!,741,2025,57,5,2135.44634542263
3249183,MH DISTRIBUCIONES INDUSTRIALES,959,2025,84,6,2958.61591355653
3249192,VYG TRAVEL,932,2025,80,7,1263.42381859268
3249193,TERMINACIONES INDUSTRIALES Y APLICACIÓN DE RESINAS EPOXICAS,1286,2025,124,9,2215.43930409936
3249195,FIGURITASPORT,1020,2025,88,15,860.710414895012
3249199,MYTOUCHCALI,780,2025,59,12,2171.45683094957
3249201,DISTRIBUIDORA Y COMERCIALIZADORA TATO,974,2025,86,5,1846.24147529485
3249204,MALECON CANTINA,817,2025,64,10,2466.720996666
3249205,KRIGERBOX,1010,2025,89,11,571.427542596857
3249207,SPG CIUDAD VERDE OFICINA PRINCIPAL,896,2025,77,4,2512.26472684195
3249208,SERVIRAPIDOS ALEX,959,2025,82,11,3049.96656546527
3249210,KD HIDRAULICS S.A.S.,1038,2025,91,12,2169.38012575814
3249213,TALLER MEGACASCO HR,952,2025,80,14,-898.633257155125
3249214,VIDEO BAR COSTUMBRES,868,2025,69,14,2817.24043790465
3249221,LAS DELICIAS DE MI ABU,1037,2025,94,7,1715.35551773947
3249224,CAROLINA ORTIZ ACCESORIOS,985,2025,85,11,1851.50317570776
3249225,TEXTILES EDMI,1185,2025,112,7,1887.80379202545
3249228,AGATA SHOES CARRERA 7,1001,2025,88,9,1276.68017195222
3249229,IMPERIO K2,1161,2025,107,11,3770.12680143777
3249231,LA CASA DEL PANDEBONO DE JUAN,1025,2025,91,10,1687.30991119739
3249232,MULTISERVICIOS PUENTE BLANCO,1062,2025,93,15,2838.39671234459
3249242,AGATA OUTLET # 2,1301,2025,123,15,2405.14444412562
3249244,CERÁMICAS SAN JUDAS,1275,2025,123,8,1382.42387099288
3249247,AGATA SHOES UNICO,1353,2025,132,8,2024.9295796458
3249253,ASADERO Y RESTAURANTE OLGA,925,2025,79,9,2615.08028156257
3249257,PIWI MOTOS,1043,2025,91,13,2390.52879130094
3249275,D'TODITO CH,1130,2025,106,6,1606.52008350823
3249276,TIENDA MIXTA KM,1040,2025,94,6,3075.41184542792
3249277,SETAS CANAER,1026,2025,92,7,2472.75182999839
3249280,CONFECCIONES CHAMPIONS,1160,2025,110,4,2582.52259551314
3249283,MUEBLES Y COLCHONES CUPIDO,1353,2025,130,13,1959.21234274208
3249288,GPS SENTINEL,1388,2025,135,12,1186.97956548304
3249289,SOY BAJA VISION COLOMBIA INTERNACIONAL,863,2025,70,10,2187.67819863094
3249294,CENTRO OPTICO CALI VE,1338,2025,132,5,2549.18140378946
3249295,AK TAPIZ,1280,2025,122,11,2809.5264076552
3249299,NUNUPETS NATURAL PET FOOD,1343,2025,131,9,1876.38438464326
3249300,A 18 GRADOS HOTEL RESTAURANTE,1175,2025,109,11,1701.04474665088
3249301,LAVADERO LAVAFULL,639,2025,42,10,2071.90451847559
3249305,PANADERIA Y PASTELERIA LOS ARRAYANES DE MONTEBELLO,802,2025,63,9,2341.50300959915
3249308,VARIEDADES MABELLA,1295,2025,124,11,1973.84842580863
3249309,ANGIE LOU ESTETICA CAPILAR,1012,2025,88,12,2697.36260434646
3249314,DROGUERIA VIVE MAS,1345,2025,131,8,3453.0596513787
3249321,DISTRIBUIDORA DE MARISCOS Y VERDURAS J Y M SAS,1102,2025,100,12,918.928730560848
3249323,TALLER GONZALO,865,2025,70,10,2490.82395744397
3249325,CONFECCIONES GEMA GEMA,1089,2025,98,10,3284.50514011477
3249331,SORPRESAS SHARITO,929,2025,80,7,834.338581997373
3249336,KALUA CALI,1154,2025,106,12,2160.8971991524
3249337,CUEROS Y PIELES JM,831,2025,67,8,260.056297832771
3249338,CASTILLO MARKETING AND BUSINESS,1217,2025,113,14,3106.84779595884
3249339,TIJUANA DRINKS,1070,2025,99,4,2019.78325907266
3249342,MISCELANEA ANTO Y ADY,1291,2025,123,11,2082.40052824635
3249343,D'MOBILE TECNOLOGY,1546,2025,155,11,4453.64613973223
3249344,ASADOS DIANA SANTO DOMINGO,1041,2025,93,10,3046.88654684068
3249345,VEGA: TIERRA FERTIL,1254,2025,120,8,1945.82096544716
3249348,SUMINISTROS Y CONFECCIONES DEL VALLE,1198,2025,113,9,858.580385839802
3249349,VALENCIA TABARES VICTOR HUGO,689,2025,50,8,2240.31860501239
3249350,SUPERTIENDA Y LICORES SAN DIEGO COLSEGUROS,797,2025,63,8,2590.24302635663
3249353,CASA BELLA INMOBILIARIA,974,2025,86,6,1650.59990432128
3249354,NINETY ONE,1048,2025,92,14,2812.9042788476
3249358,TOLO BARBER,1180,2025,110,9,2329.76456153611
3249361,"SALON DE UÑAS, SPA Y COLMENA PRINCESS RENATA",1123,2025,102,11,1082.70373829437
3249363,ROSETTA BEAUTY STUDIO,1111,2025,99,16,1593.72294371247
3249366,DISTRIBUIDORA Y SOLUCIONES SURTITODO JYV,1232,2025,116,10,2464.27802160473
3249368,VIRKEV,1252,2025,118,12,1563.65850171142
3249369,EL MANANTIAL MULTISERVICIOS Y MISCELANEA,1007,2025,86,15,1323.22293644953
3249375,MASCOTAS MILDEY,891,2025,75,8,-1387.22432776745
3249393,METASE PA¿QUE VEA,1027,2025,91,9,2770.16874468981
3249394,CYBER MAURYCOMUNICACIONES,970,2025,84,10,952.144729957546
3249399,NUESTRO BAR ROCK AND BEER,918,2025,76,13,1595.78886148374
3249408,MOISES GUZMAN VIP,1070,2025,96,10,2483.72766611296
3249409,THE BALANCE BEAUTY SALON,1064,2025,93,16,1443.99540462131
3249411,LEVANS SERVICIOS DIGITALES,1135,2025,106,7,2592.93015257504
3249412,FORPLUS,1185,2025,110,11,2363.82247427581
3249414,RENEGADOS COLOMBIA CALI,1465,2025,144,13,1993.24327465464
3249415,EL SAZON DE JESUS,1491,2025,148,12,1533.08002673243
3249418,TRANSPORTADORA D¿UNA,1263,2025,120,10,3693.80263785444
3249419,CREACIONES KAIROZ,1325,2025,129,8,880.822655120548
3249424,RESTAURANTE BAR SIE7E PK2,927,2025,80,8,448.131846786984
3249425,CUATRO MONOS,711,2025,52,9,957.580782706834
3249428,TECHNNO MOON,1354,2025,133,7,424.406089863124
3249443,LUIFERCHO,956,2025,81,12,1584.93481546595
3249453,LA MERIENDA DULCE Y SALADO,1075,2025,97,10,401.539685088867
3249457,ALMACENES LA CORONA CALI,905,2025,78,5,1077.57558354984
3249464,DRA. HEIDY E. SANTANA ODONTOLOGIA ESTÉTICA Y ESPECIALIZADA,1226,2025,114,13,2209.04203200592
3249465,RAPI TIENDA MIXTA LA 39,1053,2025,92,16,3491.49445324358
3249472,SAMSA KIDS,1115,2025,101,12,1980.63762637672
3249473,LA CASA PSICOLOGIA QUE INSPIRA,1058,2025,94,12,3284.73290127104
3249504,SERVI FUMIGACIONES COLOMBIA,851,2025,67,14,2159.49347197186
3249506,DROGUERIA PROSPERA,986,2025,84,13,629.979833621884
3249507,DEXTER COMPANY,1615,2025,162,14,3407.17824438272
3249508,TIENDA Y LICORES EMILY,1160,2025,106,13,302.952885207071
3249511,CARRERO CONSTRUCCIONES,986,2025,84,15,3760.79198602584
3249512,BILLARES LOS MEJORES,1031,2025,93,6,2611.78639867774
3249516,CENTRO MIL INTELIGENCIAS,1139,2025,105,9,3082.6102015906
3249517,GOOD TIMES - ENTRE AMIGOS,1155,2025,107,9,2545.56940930232
3249519,TRAVEL NODE,1255,2025,119,11,2816.79669210536
3249520,QUINAYAS CALI,845,2025,68,11,1436.30337704928
3249522,DISTRIBUIDORA DULCE VANIDAD D.G,1296,2025,124,12,1285.9516781083
3249526,CENTRO DE BELLEZA AMATISTA,1040,2025,93,9,3202.28465117324
3249530,DISTRICENTER CALI,1079,2025,97,11,333.604885594457
3249541,DUAFEEL,1068,2025,95,13,947.773856106184
3249543,MOTO REPUESTOS JL,1010,2025,89,10,2323.57762552391
3249545,COMPRA VENTA TU MOTO,1190,2025,112,8,1906.87678370328
3249550,HELADERIA YUMMY,1074,2025,95,14,1426.19272222941
3249553,DISC BRAKE PARTS,1298,2025,124,11,2220.55781488699
3249555,ARROYO GARRIDO DISTRIBUCIONES,1023,2025,88,15,2027.60236084074
3249558,MUSA ARTESANAL,1122,2025,103,9,4028.40661255391
3249560,REYCO SOLUCIONES RCI,1088,2025,100,6,1894.15537782543
3249561,YOGOCREAM HELADERIA,1166,2025,109,9,786.143208441919
3249563,EMPRESA CONSTRUCTORA MULTISERVICIOS JR,1149,2025,107,9,2757.26435759703
3249570,ROLLSPACE,1227,2025,116,9,4012.53770242231
3249572,COCO DULCE Y MAS,1225,2025,116,9,3111.1443675072
3249573,CONSTRUYAMOS.SAS,1050,2025,94,9,3678.50267311605
3249576,OBELISCO DELI AVDA SEXTA,582,2025,33,14,3258.17788139281
3249577,VALLE ISP ESTABLECIMIENTO,1183,2025,108,16,3474.85232692882
3249579,ROSITA,1254,2025,121,6,4031.17428717824
3249581,DROGUERÍA SERVIPHARMA JJ,1301,2025,125,9,1685.61523058088
3249582,PREMIUM YIRETH,1176,2025,109,10,1205.91104694282
3249584,DYJ SOLUCIONES,1086,2025,99,9,-415.583663785593
3249586,TIENDA REGALOS Y MOMENTOS MAGICOS,1106,2025,101,9,2248.72580769763
3249589,LA CHAMPION 1,969,2025,86,4,1139.64266735727
3249590,ARTE METAL RIM,757,2025,57,9,2720.0579058008
3249595,DELICIAS CASERAS DE PAO,853,2025,67,15,1752.26239506049
3249603,SALON COLOMBIA,1205,2025,111,15,3464.29368193121
3249608,GAMBOA INDUSTRIALES,1118,2025,102,11,2616.05819440567
3249614,LACTEOS EL DIVISO,1270,2025,121,10,1910.3737854262
3249616,GOLDEN & ROSE JOYERIA,1023,2025,91,8,1148.94786369276
3249618,LUKA LK,1124,2025,103,10,1775.95656070599
3249643,SOLUCIONES INTEGRALES ARGLO,1009,2025,88,12,3072.4394058105
3249644,JUAN TECHNOLOGY,847,2025,69,10,2623.46906034671
3249645,L&S 5,1502,2025,148,15,2763.15819741523
3249652,KYAMI MARTIN,1007,2025,90,7,515.470512419675
3249659,PELUQUERIA SIEMPRE BELLA BY JACKE,1178,2025,108,14,2256.90731192615
3249660,TIENDA JSJS,1174,2025,109,11,2660.08386368197
3249662,MDJ INSTALACION & PUBLICIDAD,1357,2025,132,11,2862.36521595074
3249666,DISTRIBUIDORA LA SUPER PR,1024,2025,90,10,2783.34278473071
3249668,LA FACIAL,1072,2025,94,15,1175.21095730874
3249670,AGENCIA ANMOL,1046,2025,92,14,777.366978639017
3249672,MARIA NELLY LONDOÑO DE VIDAL,1297,2025,124,13,1480.11537570604
3249673,CREACIONES RUSTICAS LA NOVENA,991,2025,85,13,2367.29717540992
